"css-9pa8cd src","css-175oi2r href 2","css-1jxf684 2","css-1jxf684 3","css-1jxf684 4","css-146c3p1 href 2","r-4qtqp9 src","css-1jxf684 5","css-9pa8cd src 2","css-1jxf684 7","css-146c3p1 2","css-1jxf684 8","css-1jxf684 9","css-1jxf684 10","css-175oi2r href 4","css-1jxf684 11","css-175oi2r href 5","css-1jxf684 12","css-1jxf684 href","css-1jxf684 14","css-175oi2r href 6","css-1jxf684 15","r-4qtqp9 src 2","r-4qtqp9 src 3","r-4qtqp9 src 4","css-1jxf684 16","css-1jxf684 href 2","css-1jxf684 21","css-1jxf684 href 3","css-9pa8cd src 3","css-146c3p1 3"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1918902871795634277","","My entire setup:
• Laptop: 50k  
• Mouse: 300  
• Headphones: 1k  
That's it

Yes, we exist.","","","","","4","","https://x.com/Shubhampawar484/status/1918902871795634277/analytics","123","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1918726606467510593","","Sometimes I wonder—we get so busy in our own little world that we forget there’s a whole universe out there. Puts things into perspective.","","","","","2","","https://x.com/Shubhampawar484/status/1918726606467510593/analytics","107","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1918298532655800520","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 309","https://pbs.twimg.com/media/Gp8qV8EaMAAHUOm?format=jpg&name=tiny","Load image","162 KB","Load image","2","","https://x.com/Shubhampawar484/status/1918298532655800520/analytics","148","https://x.com/Shubhampawar484/status/1918298532655800520/photo/1","","","Completed the Whatsapp integration for edit and exit trades","https://x.com/Shubhampawar484/status/1918298532655800520/photo/2","Working on creating a Whatsapp bot for group interaction.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","https://pbs.twimg.com/media/Gp8qV0MW0AAgriD?format=jpg&name=tiny","99 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1917999492445450665","","Me after 4 months of not coding: Alright, time to tackle this LeetCode problem!""*  
Also me, 5 mins later:""Wait… why is `console.log` not working? …Oh. Right. I forgot how to code.","","","","","6","","https://x.com/Shubhampawar484/status/1917999492445450665/analytics","154","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1917915469018710348","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 308","https://pbs.twimg.com/media/Gp3N8mAWIAAg6Tf?format=jpg&name=tiny","Load image","","Load image","4","","https://x.com/Shubhampawar484/status/1917915469018710348/analytics","95","https://x.com/Shubhampawar484/status/1917915469018710348/photo/1","","","Completed the Whatsapp integration.","https://x.com/Shubhampawar484/status/1917915469018710348/photo/2","Improved Trades accuracy.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Presented my work today feeling confident.","","","","https://pbs.twimg.com/media/Gp3N8l3XsAASiMi?format=jpg&name=tiny",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1917636356974543285","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 307","","","","","7","","https://x.com/Shubhampawar484/status/1917636356974543285/analytics","105","","","","Worked on the Contract signed Editor.","","Working on Whatsapp integral part for post trades.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1917511966576308562","https://abs-0.twimg.com/emoji/v2/svg/1f480.svg","Y’all really be like “check out my website” and drop localhost:3000","","","","","1","4","https://x.com/Shubhampawar484/status/1917511966576308562/analytics","110","","","","Bro… stop this BS. We ain’t on your WiFi.
Deploy it or keep it in your basement.","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1917273512064004579","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 306","","","","","4","","https://x.com/Shubhampawar484/status/1917273512064004579/analytics","97","","","","Worked on the Sales modal.","","Implementing  Signed contract functionality.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Exploring monorepos and turborepos so that will complete that pending paytm project.","","","","",""
"https://pbs.twimg.com/profile_images/1873311062906331136/ALA_uk5__normal.jpg","https://x.com/deepsalunkhee","Deep Salunkhe","@deepsalunkhee","·","https://x.com/deepsalunkhee/status/1916517061552939115","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Day 14:","https://pbs.twimg.com/media/GpjWDtlXEAAp-jd?format=jpg&name=tiny","Load image","","4","1","1","https://x.com/deepsalunkhee/status/1916517061552939115/analytics","100","https://x.com/deepsalunkhee/status/1916517061552939115/photo/1","@deepsalunkhee","https://x.com/deepsalunkhee","Display week done","","crud week todo done(have to handle order)","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","","","Replying to"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1916882096984895689","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 305","","","","","4","","https://x.com/Shubhampawar484/status/1916882096984895689/analytics","98","","pic.x.com/6lCsAdIIQl","https://x.com/Shubhampawar484/status/1916882096984895689/photo/1","Worked on the Client and Sales modal.","","Created Trade performance Charts.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","improve Timeline component.","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1917915469018710348","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 308","https://pbs.twimg.com/media/Gp3N8mAWIAAg6Tf?format=jpg&name=tiny","Load image","123 KB","Load image","4","","https://x.com/Shubhampawar484/status/1917915469018710348/analytics","95","https://x.com/Shubhampawar484/status/1917915469018710348/photo/1","","","Completed the Whatsapp integration.","https://x.com/Shubhampawar484/status/1917915469018710348/photo/2","Improved Trades accuracy.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Presented my work today feeling confident.","","","","https://pbs.twimg.com/media/Gp3N8l3XsAASiMi?format=jpg&name=tiny","99 KB"
"https://pbs.twimg.com/profile_images/1873311062906331136/ALA_uk5__normal.jpg","https://x.com/deepsalunkhee","Deep Salunkhe","@deepsalunkhee","·","https://x.com/deepsalunkhee/status/1916517061552939115","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Day 14:","https://pbs.twimg.com/media/GpjWDtlXEAAp-jd?format=jpg&name=tiny","Load image","31 KB","4","1","1","https://x.com/deepsalunkhee/status/1916517061552939115/analytics","100","https://x.com/deepsalunkhee/status/1916517061552939115/photo/1","@deepsalunkhee","https://x.com/deepsalunkhee","Display week done","","crud week todo done(have to handle order)","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","","","Replying to"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1916184762269749542","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 304","https://pbs.twimg.com/media/Gpen4SSWUAAhSgF?format=jpg&name=tiny","Load image","14 KB","","5","","https://x.com/Shubhampawar484/status/1916184762269749542/analytics","120","https://x.com/Shubhampawar484/status/1916184762269749542/photo/1","","","Worked on the Dashboard Client acquisition and Revenue modal.","https://x.com/Shubhampawar484/status/1916184762269749542/photo/2","Recreating V-Ideas lets see where is takes.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Exploring WhatsApp Business integration for next few days.","","","","https://pbs.twimg.com/media/Gpen4SKWAAAxMWJ?format=jpg&name=tiny","26 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1915771673720091058","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 303","https://pbs.twimg.com/media/GpYwLN9WsAAaYxI?format=jpg&name=tiny","Load image","121 KB","Load image","1","7","https://x.com/Shubhampawar484/status/1915771673720091058/analytics","129","https://x.com/Shubhampawar484/status/1915771673720091058/photo/1","","","Worked on the Dashboard.","https://x.com/Shubhampawar484/status/1915771673720091058/photo/2","Worked on Trade Accuracy, Revenue Modal.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Exploring XIRR calculations, Returns etc.","","","","https://pbs.twimg.com/media/GpYwLOAXUAACY_A?format=jpg&name=tiny","141 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1915467641004642608","","U don't know how much","https://pbs.twimg.com/media/GpUbqi7X0AMM67e?format=jpg&name=tiny","Load image","16 KB","","1","9","https://x.com/Shubhampawar484/status/1915467641004642608/analytics","820","https://x.com/Shubhampawar484/status/1915467641004642608/photo/1","","","has help me.","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1915444919097057332","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 302","","","","","1","6","https://x.com/Shubhampawar484/status/1915444919097057332/analytics","147","","","","Worked on the Dashboard.","","Worked on Active Clients Pie implementation and Client Acquisition line chart.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1915444678671102085","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 301","","","","","6","","https://x.com/Shubhampawar484/status/1915444678671102085/analytics","119","","","","Worked on the Client Acquisition dashboard section.","","Worked on the Filtering data through updation method.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1914379270589161580","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Hey guys! Just hit 300+ days of coding and posting on X! 
What started as simple journaling turned into a game-changer for me.","","","","28","3","2","https://x.com/Shubhampawar484/status/1914379270589161580/analytics","2.6K","","","","Got a full-time internship","","Gave 10+ interviews","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Made awesome connections","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1914376889877090495","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 300","","","","","5","","https://x.com/Shubhampawar484/status/1914376889877090495/analytics","96","","","","Worked on the Sales Module.","","Worked on Client Filtering.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1914004592662028796","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 299","https://pbs.twimg.com/media/Go_pBizW0AAADNW?format=jpg&name=tiny","Load image","147 KB","Load image","8","","https://x.com/Shubhampawar484/status/1914004592662028796/analytics","93","https://x.com/Shubhampawar484/status/1914004592662028796/photo/1","","","Worked on the Sales Module","https://x.com/Shubhampawar484/status/1914004592662028796/photo/2","Worked on Leads, Called , Subscribed, Onboarding, Client module.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","https://pbs.twimg.com/media/Go_pBi9bwAE1d-Y?format=jpg&name=tiny","158 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1913659681861492965","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 298","https://pbs.twimg.com/media/Go6vVJPW4AA4fYZ?format=jpg&name=tiny","Load image","158 KB","Load image","5","","https://x.com/Shubhampawar484/status/1913659681861492965/analytics","83","https://x.com/Shubhampawar484/status/1913659681861492965/photo/1","","","Worked on the Sales Module","https://x.com/Shubhampawar484/status/1913659681861492965/photo/2","Worked on Leads and Onboarding section.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","https://pbs.twimg.com/media/Go6vVJAWsAAe5eo?format=jpg&name=tiny","110 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1913288797355180033","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 297","https://pbs.twimg.com/media/Go1eAvvXUAAoung?format=jpg&name=tiny","Load image","150 KB","Load image","9","","https://x.com/Shubhampawar484/status/1913288797355180033/analytics","171","https://x.com/Shubhampawar484/status/1913288797355180033/photo/1","","","Worked on the Sales Module","https://x.com/Shubhampawar484/status/1913288797355180033/photo/2","Worked on Leads Subscription and Onboarding.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Explored Supabase edge function storage upload.","","","","https://pbs.twimg.com/media/Go1eAvkWAAA_Puc?format=jpg&name=tiny","154 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1912190211276030068","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 296","","","","","7","","https://x.com/Shubhampawar484/status/1912190211276030068/analytics","79","","","","Worked on the Trades Timeline section with Rationale module integration","","Explore Clerk middleware integration.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1911850593951301699","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 295","https://pbs.twimg.com/media/GohB-JVWgAAqRLf?format=jpg&name=tiny","Load image","158 KB","Load image","4","","https://x.com/Shubhampawar484/status/1911850593951301699/analytics","77","https://x.com/Shubhampawar484/status/1911850593951301699/photo/1","","","Worked on the Trades Timeline section","https://x.com/Shubhampawar484/status/1911850593951301699/photo/2","Gave an interview today — another step forward!","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","https://pbs.twimg.com/media/GohB-JcWgAATRWf?format=jpg&name=tiny","143 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1911460313863434322","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 294","","","","","6","","https://x.com/Shubhampawar484/status/1911460313863434322/analytics","89","","","","Brushed up on some SQL concepts and Operating System fundamentals.","","Fixed bugs related to Clerk and Supabase configuration","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1911106767905251551","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 293","","","","","7","","https://x.com/Shubhampawar484/status/1911106767905251551/analytics","96","","","","Presented my first work demo today — a good experience!","","Focused on improving my presentation skills.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1910919781571494344","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 291","https://pbs.twimg.com/media/GoTzZzmWoAAom6r?format=jpg&name=tiny","Load image","134 KB","Load image","7","","https://x.com/Shubhampawar484/status/1910919781571494344/analytics","90","https://x.com/Shubhampawar484/status/1910919781571494344/photo/1","","","Worked extensively on Post Trades Management – added Edit & Exit trade features","https://x.com/Shubhampawar484/status/1910919781571494344/photo/2","Staying consistent! Let’s continue to be active on X","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/26a1.svg","","","","","","https://pbs.twimg.com/media/GoTzZypWIAAnnct?format=jpg&name=tiny","161 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1910384800969453978","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 290","","","","","5","","https://x.com/Shubhampawar484/status/1910384800969453978/analytics","71","","","","Worked on Advisory module.","","Worked on Data streamline.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1910040663556870375","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 289","","","","","1","2","https://x.com/Shubhampawar484/status/1910040663556870375/analytics","110","","","","Worked on Post trades.","","Explore DDOS prevention technique for Scrapping","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Worked 7 hours today","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1908594979339198596","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 288","","","","","3","","https://x.com/Shubhampawar484/status/1908594979339198596/analytics","90","","","","Worked on Post trades.","","Cohort continued Frontend AWS deployment.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Explored Things like CDN and S3 in depth.","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1908217219206799533","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 287","","","","","2","","https://x.com/Shubhampawar484/status/1908217219206799533/analytics","100","","","","Worked on Things like Post trades.","","Explored Things like Levenshtein Distance Algorithm.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1907839699026325630","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 286","","","","","2","6","https://x.com/Shubhampawar484/status/1907839699026325630/analytics","134","","","","Worked on Things like Queries optimization, Revised some DSA Concepts, Brushed up CN.","","Explored Things like Ngrok.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1907119328593358870","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 284","","","","","4","","https://x.com/Shubhampawar484/status/1907119328593358870/analytics","95","","","","Worked on Things like Scrapping functionality.","","Explored Things like WebHook and microservices.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1904960153402892670","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 283","https://pbs.twimg.com/media/Gm_HJ4dbUAA03cJ?format=jpg&name=tiny","Load image","26 KB","Load image","1","","https://x.com/Shubhampawar484/status/1904960153402892670/analytics","110","https://x.com/Shubhampawar484/status/1904960153402892670/photo/1","","","Worked on Things like Middlewares in Clerk js and Fixed some user Sessions errors.","https://x.com/Shubhampawar484/status/1904960153402892670/photo/2","Explored Things like Role-based authentication, Open api specs, Clerk RBA metadata.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Lets Continue this legacy","","","","https://pbs.twimg.com/media/Gm_HJ4jaAAEh3SH?format=jpg&name=tiny","37 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1904594892539781567","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 282","https://pbs.twimg.com/media/Gm569C1bYAMW4Fr?format=jpg&name=tiny","Load image","94 KB","Load image","3","","https://x.com/Shubhampawar484/status/1904594892539781567/analytics","137","https://x.com/Shubhampawar484/status/1904594892539781567/photo/1","","","Worked on GoogleSheet Api and Dynamic fetching data.","https://x.com/Shubhampawar484/status/1904594892539781567/photo/2","Adding custom onboarding to your authentication flow in Clerk JS.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","https://pbs.twimg.com/media/Gm569CybYAYIJ3l?format=jpg&name=tiny","93 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1904201747033457127","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 281","https://pbs.twimg.com/media/Gm0VZEHbMAEaVnA?format=jpg&name=tiny","Load image","40 KB","Load image","4","","https://x.com/Shubhampawar484/status/1904201747033457127/analytics","115","https://x.com/Shubhampawar484/status/1904201747033457127/photo/1","","","Worked on Streaming Component in Next JS","https://x.com/Shubhampawar484/status/1904201747033457127/photo/2","Prisma Connection Pool Implemented","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","https://pbs.twimg.com/media/Gm0VZENasAArg7-?format=jpg&name=tiny","128 KB"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1903141364940017831","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 280","https://pbs.twimg.com/media/GmlQ-fVbgAAWdmL?format=jpg&name=tiny","Load image","163 KB","","4","","https://x.com/Shubhampawar484/status/1903141364940017831/analytics","104","https://x.com/Shubhampawar484/status/1903141364940017831/photo/1","","","Worked on Things like Cookie Implementation in Clerk js and Supabase.","","Implemented more Policies in Supabase","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1902427732904136856","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 279","https://pbs.twimg.com/media/GmbH742a8AAH7cF?format=jpg&name=tiny","Load image","136 KB","Load image","3","","https://x.com/Shubhampawar484/status/1902427732904136856/analytics","121","https://x.com/Shubhampawar484/status/1902427732904136856/photo/1","","","Worked on Things like Supabase Select, Insert, Delete policies with JWT Secret configuration with clerk.","https://x.com/Shubhampawar484/status/1902427732904136856/photo/2","Updated PortFolio.","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","","","","","","https://pbs.twimg.com/media/GmbH744a8AAvEhc?format=jpg&name=tiny","36 KB"
