"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"1890097907946385692","📅 Day 255

✅ Rebuilding LoopConnect from scratch—new approach, new insights! 🔄
📊 Explored SQL vs NoSQL in depth—understanding the right use case is a game-changer! https://t.co/IIJwKgZn4H","en","Tweet","Shubhampawar4841","Shubhampawar484","100","0","0","0","5","0","2025-02-13 23:27:12","https://x.com/Shubhampawar484/status/1890097907946385692","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gjr6Bk6boAA76P5.png
https://pbs.twimg.com/media/Gjr6Bk7b0AAW77F.jpg"
"1889738881001546152","📅 Day 254

✅ Initialized LoopConnect project from scratch! 🚀
📊 Explored Redux for state management and planning to implement it in the project! 🔥 https://t.co/Yn8ja6tJr7","en","Tweet","Shubhampawar4841","Shubhampawar484","90","0","0","0","3","0","2025-02-12 23:40:33","https://x.com/Shubhampawar484/status/1889738881001546152","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/GjmzffzaIAAk1Fn.png
https://pbs.twimg.com/media/GjmzffxaIAUAtQr.png"
"1889706300273053741","@RajVReddyK Lets connect","en","Tweet","Shubhampawar4841","Shubhampawar484","9","0","0","0","0","0","2025-02-12 21:31:05","https://x.com/Shubhampawar484/status/1889706300273053741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1889706212960117176","@Izunnaya_ Thanks @Izunnaya_ 
Will not use hashtag onwards.","en","Reply","Shubhampawar4841","Shubhampawar484","16","0","0","0","0","0","2025-02-12 21:30:44","https://x.com/Shubhampawar484/status/1889706212960117176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1889686403870560357","🚀 Excited to start a new project!

I'm building a social media application to brush up on all my React, Express, Mongodb concepts over the next few days. Time to dive deep into components, state management, hooks, and more! 🔥

Let's go! #ReactJS #WebDevelopment #100DaysOfCode","en","Tweet","Shubhampawar4841","Shubhampawar484","128","1","0","0","5","0","2025-02-12 20:12:02","https://x.com/Shubhampawar484/status/1889686403870560357","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ReactJS, #WebDevelopment, #100DaysOfCode","","",""
"1889366703387320468","📅 Day 253

✅ Worked on the Paytm frontend and completed the send money transaction section.
📊 Explored ShadCN Chart in-depth &amp; planning a decent analytics project soon!
#TypeScript #100DaysOfCode #DevJourney #WebDevelopment #Coding #ShadCN #NextJS https://t.co/fpOCGeNqaq","en","Tweet","Shubhampawar4841","Shubhampawar484","235","0","0","0","2","0","2025-02-11 23:01:39","https://x.com/Shubhampawar484/status/1889366703387320468","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#TypeScript, #100DaysOfCode, #DevJourney, #WebDevelopment, #Coding, #ShadCN, #NextJS","","photo","https://pbs.twimg.com/media/Gjhg_3nbIAAC1Ez.png
https://pbs.twimg.com/media/Gjhg_3oaIAUQug8.jpg
https://pbs.twimg.com/media/Gjhg_3laIAECXq7.jpg
https://pbs.twimg.com/media/Gjhg_3nbAAAUc4D.png"
"1889285076497944895","@stats_feed Sitting","en","Reply","Shubhampawar4841","Shubhampawar484","4","0","0","0","0","0","2025-02-11 17:37:18","https://x.com/Shubhampawar484/status/1889285076497944895","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1889197852662149461","@de_bugCode Thank you brother, I actually don't have that network so its hard.","en","Tweet","Shubhampawar4841","Shubhampawar484","17","0","0","0","0","0","2025-02-11 11:50:42","https://x.com/Shubhampawar484/status/1889197852662149461","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1889160474182508873","@HaystacksTech ""Hey, thanks a lot for the support!  Really appreciate it. Love connecting with fellow tech enthusiasts—let’s build and grow together! Let me know if there are any opportunities, would love to explore! 🙌""","en","Reply","Shubhampawar4841","Shubhampawar484","13","1","0","0","2","0","2025-02-11 09:22:10","https://x.com/Shubhampawar484/status/1889160474182508873","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1889159736437932102","@de_bugCode Unemployment is the biggest motivation","en","Tweet","Shubhampawar4841","Shubhampawar484","34","0","0","0","0","0","2025-02-11 09:19:14","https://x.com/Shubhampawar484/status/1889159736437932102","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1889004101960364359","📅Day 252

Worked on the Paytm frontend using ShadCN components and implemented sign-in, sign-up, dashboard.

📚 Explored: Learned about transactions in MongoDB and how they ensure data consistency.

#TypeScript #100DaysOfCode #DevJourney #WebDevelopment #Coding https://t.co/zDsQsctP8P","en","Tweet","Shubhampawar4841","Shubhampawar484","294","0","0","0","7","0","2025-02-10 23:00:48","https://x.com/Shubhampawar484/status/1889004101960364359","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#TypeScript, #100DaysOfCode, #DevJourney, #WebDevelopment, #Coding","","photo","https://pbs.twimg.com/media/GjcXNqNbAAAURAo.jpg
https://pbs.twimg.com/media/GjcXNqObYAAEN1L.png"
"1888655724169113927","📅 Day 251

🚀 Worked on Paytm clone, implemented Zod for validation, set up account management, and explored MongoDB transactions! 💰💡

#Angular #TypeScript #MongoDB #Zod #100DaysOfCode #DevJourney #WebDevelopment https://t.co/IPJAgoSK1x","en","Tweet","Shubhampawar4841","Shubhampawar484","1166","0","0","0","0","0","2025-02-09 23:56:28","https://x.com/Shubhampawar484/status/1888655724169113927","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Angular, #TypeScript, #MongoDB, #Zod, #100DaysOfCode, #DevJourney, #WebDevelopment","","photo","https://pbs.twimg.com/media/GjXaXiMbwAAGOz0.jpg
https://pbs.twimg.com/media/GjXaXiSakAAA9Q6.png
https://pbs.twimg.com/media/GjXaXiYbEAA2xy7.jpg"
"1888444332723827096","@rajsaxenawriter Lets Connect","en","Reply","Shubhampawar4841","Shubhampawar484","4","1","0","0","1","0","2025-02-09 09:56:29","https://x.com/Shubhampawar484/status/1888444332723827096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296717633904850","🔹 12. JavaScript Frameworks &amp; Libraries
✅ React.js (Component-based architecture, Hooks, State Management)
✅ Vue.js (Reactivity, Vue Router, Vuex)
✅ Angular (Directives, Dependency Injection, RxJS)","en","Reply","Shubhampawar4841","Shubhampawar484","76","0","0","0","1","0","2025-02-09 00:09:54","https://x.com/Shubhampawar484/status/1888296717633904850","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296666903777593","🔹 11. JavaScript with Backend
✅ Introduction to Node.js
✅ Working with Express.js
✅ Database Connectivity (MongoDB, PostgreSQL)
✅ Authentication with JWT
✅ REST API Development","en","Reply","Shubhampawar4841","Shubhampawar484","68","0","0","0","0","0","2025-02-09 00:09:42","https://x.com/Shubhampawar484/status/1888296666903777593","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296617876631892","🔹 10. JavaScript &amp; Security
✅ Preventing XSS &amp; CSRF Attacks
✅ Content Security Policy (CSP)
✅ Avoiding eval() &amp; innerHTML
✅ Secure Authentication &amp; Token Handling","en","Reply","Shubhampawar4841","Shubhampawar484","61","0","0","0","0","0","2025-02-09 00:09:31","https://x.com/Shubhampawar484/status/1888296617876631892","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296573173666012","🔹 9. Error Handling &amp; Debugging
✅ Using try-catch-finally
✅ Handling Errors in Async Code
✅ Using the Console &amp; Debugger
✅ Performance Optimization","en","Reply","Shubhampawar4841","Shubhampawar484","63","0","0","0","0","0","2025-02-09 00:09:20","https://x.com/Shubhampawar484/status/1888296573173666012","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296531830399123","🔹 8. JavaScript in the Browser
✅ Browser APIs (localStorage, sessionStorage, cookies)
✅ Fetch API for HTTP Requests
✅ WebSockets for Real-Time Data
✅ Web Workers for Multithreading","en","Reply","Shubhampawar4841","Shubhampawar484","51","0","0","0","0","0","2025-02-09 00:09:10","https://x.com/Shubhampawar484/status/1888296531830399123","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296490046816768","🔹 7. Functional Programming in JavaScript
✅ Pure Functions &amp; Immutability
✅ First-Class &amp; Higher-Order Functions
✅ Array Methods (map, filter, reduce, find, some, every)
✅ Currying &amp; Partial Application
✅ Composition &amp; Pipe Functions","en","Reply","Shubhampawar4841","Shubhampawar484","51","0","0","0","0","0","2025-02-09 00:09:00","https://x.com/Shubhampawar484/status/1888296490046816768","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296444228149686","🔹 6. Object-Oriented JavaScript
✅ Object Literals &amp; Constructor Functions
✅ ES6 Classes &amp; Inheritance
✅ Getters &amp; Setters
✅ Static Methods
✅ Private &amp; Public Fields in Classes","en","Reply","Shubhampawar4841","Shubhampawar484","48","0","0","0","0","0","2025-02-09 00:08:49","https://x.com/Shubhampawar484/status/1888296444228149686","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296387357610464","🔹 5. ES6+ Features
✅ Template Literals
✅ Destructuring (Arrays &amp; Objects)
✅ Spread &amp; Rest Operators
✅ Default Parameters
✅ Modules (import/export)
✅ Optional Chaining &amp; Nullish Coalescing (?. &amp; ??)","en","Reply","Shubhampawar4841","Shubhampawar484","48","0","0","0","0","0","2025-02-09 00:08:36","https://x.com/Shubhampawar484/status/1888296387357610464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296281501818913","🔹 4. Asynchronous JavaScript
✅ Callbacks &amp; Callback Hell
✅ Promises (resolve, reject, chaining)
✅ async/await
✅ Fetch API &amp; XMLHttpRequest
✅ Error Handling in Async Code (try-catch, .catch())","en","Reply","Shubhampawar4841","Shubhampawar484","118","0","0","0","0","0","2025-02-09 00:08:11","https://x.com/Shubhampawar484/status/1888296281501818913","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296179051663535","🔹 3. DOM Manipulation
✅ Understanding the DOM (Document Object Model)
✅ Selecting Elements (getElementById, querySelector, etc.)
✅ Modifying Elements (innerHTML, textContent, attributes, styles)
✅ Event Listeners (click, keyup, mouseover, etc.)
✅ Event Bubbling &amp; Event","en","Reply","Shubhampawar4841","Shubhampawar484","52","0","0","0","0","0","2025-02-09 00:07:46","https://x.com/Shubhampawar484/status/1888296179051663535","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1888296042913030376","🔹 2. Deep Dive into JavaScript
✅ Scope &amp; Closures
✅ Hoisting
✅ Execution Context &amp; Call Stack
✅ Lexical Scope
✅ Prototypes &amp; Prototype Chain
✅ this Keyword &amp; Binding (Implicit, Explicit, Hard, Arrow)
✅ Higher-Order Functions &amp; Callback Functions","en","Reply","Shubhampawar4841","Shubhampawar484","64","0","0","0","1","0","2025-02-09 00:07:14","https://x.com/Shubhampawar484/status/1888296042913030376","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
